C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,16:00:00,REGULAR,10457565,1335405
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,12:00:00,REGULAR,10457340,1335387
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,08:00:00,REGULAR,10457186,1335361
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,04:00:00,REGULAR,10457153,1335356
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,00:00:00,REGULAR,10457083,1335352
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,20:00:00,REGULAR,10456795,1335341
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,16:00:00,REGULAR,10456391,1335333
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,12:00:00,REGULAR,10456059,1335319
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,08:00:00,REGULAR,10455871,1335293
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,04:00:00,REGULAR,10455816,1335278
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/28/2017,00:00:00,REGULAR,10455730,1335277
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,20:00:00,REGULAR,10455342,1335268
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,16:00:00,REGULAR,10454544,1335251
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,12:00:00,REGULAR,10454138,1335231
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,08:24:50,REGULAR,10453781,1335180
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,08:00:00,REGULAR,10453729,1335176
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,04:00:00,REGULAR,10453586,1335125
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/27/2017,00:00:00,REGULAR,10453538,1335122
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,20:00:00,REGULAR,10453185,1335112
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,16:00:00,REGULAR,10452336,1335099
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,12:00:00,REGULAR,10451948,1335079
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,08:00:00,REGULAR,10451548,1335009
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,04:00:00,REGULAR,10451407,1334946
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/26/2017,00:00:00,REGULAR,10451364,1334945
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,20:00:00,REGULAR,10450997,1334938
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,16:00:00,REGULAR,10450166,1334914
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,12:00:00,REGULAR,10449730,1334900
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,08:00:00,REGULAR,10449365,1334837
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,04:00:00,REGULAR,10449220,1334787
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/25/2017,00:00:00,REGULAR,10449189,1334784
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,20:00:00,REGULAR,10448865,1334778
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,16:00:00,REGULAR,10448055,1334748
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,12:00:00,REGULAR,10447651,1334725
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,08:00:00,REGULAR,10447236,1334673
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,04:00:00,REGULAR,10447088,1334613
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/24/2017,00:00:00,REGULAR,10447054,1334612
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,20:00:00,REGULAR,10446728,1334605
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,16:00:00,REGULAR,10445911,1334589
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,12:00:00,REGULAR,10445523,1334568
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,08:00:00,REGULAR,10445123,1334507
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,04:00:00,REGULAR,10444990,1334439
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/23/2017,00:00:00,REGULAR,10444956,1334439
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,20:00:00,REGULAR,10444757,1334436
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,16:00:00,REGULAR,10444448,1334421
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,12:00:00,REGULAR,10444148,1334401
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,08:00:00,REGULAR,10443981,1334382
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,04:00:00,REGULAR,10443944,1334375
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/22/2017,00:00:00,REGULAR,10443873,1334373
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,20:00:00,REGULAR,10443584,1334368
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,16:00:00,REGULAR,10443182,1334352
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,12:00:00,REGULAR,10442856,1334332
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,08:00:00,REGULAR,10442640,1334301
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,04:00:00,REGULAR,10442588,1334292
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/21/2017,00:00:00,REGULAR,10442522,1334287
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,20:00:00,REGULAR,10442175,1334279
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,16:00:00,REGULAR,10441402,1334262
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,12:00:00,REGULAR,10440967,1334245
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,08:00:00,REGULAR,10440595,1334197
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,04:00:00,REGULAR,10440466,1334149
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/20/2017,00:00:00,REGULAR,10440411,1334148
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,20:00:00,REGULAR,10440037,1334134
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,16:00:00,REGULAR,10439246,1334118
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,12:00:00,REGULAR,10438826,1334101
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,08:00:00,REGULAR,10438426,1334052
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,04:00:00,REGULAR,10438289,1333998
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/19/2017,00:00:00,REGULAR,10438249,1333997
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,20:00:00,REGULAR,10437896,1333992
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,16:00:00,REGULAR,10437088,1333967
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,12:00:00,REGULAR,10436687,1333942
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,08:00:00,REGULAR,10436283,1333901
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,04:00:00,REGULAR,10436148,1333849
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/18/2017,00:00:00,REGULAR,10436102,1333847
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,20:00:00,REGULAR,10435737,1333841
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,16:00:00,REGULAR,10434925,1333821
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,12:00:00,REGULAR,10434521,1333798
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,08:00:00,REGULAR,10434131,1333738
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,04:00:00,REGULAR,10433998,1333681
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/17/2017,00:00:00,REGULAR,10433953,1333681
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,20:00:00,REGULAR,10433644,1333673
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,18:12:55,REGULAR,10433334,1333659
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,16:00:00,REGULAR,10432847,1333654
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,12:00:00,REGULAR,10432462,1333636
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,08:00:00,REGULAR,10432060,1333570
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,04:00:00,REGULAR,10431926,1333510
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/16/2017,00:00:00,REGULAR,10431891,1333510
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,20:00:00,REGULAR,10431685,1333507
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,16:00:00,REGULAR,10431417,1333499
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,12:00:00,REGULAR,10431116,1333484
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,08:00:00,REGULAR,10430948,1333466
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,04:00:00,REGULAR,10430919,1333464
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/15/2017,00:00:00,REGULAR,10430854,1333463
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,20:00:00,REGULAR,10430589,1333463
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,16:00:00,REGULAR,10430158,1333449
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,12:00:00,REGULAR,10429809,1333428
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,08:00:00,REGULAR,10429611,1333400
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,04:00:00,REGULAR,10429539,1333392
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/14/2017,00:00:00,REGULAR,10429454,1333391
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,20:00:00,REGULAR,10429114,1333384
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,16:00:00,REGULAR,10428297,1333370
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,12:00:00,REGULAR,10427838,1333336
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,08:00:00,REGULAR,10427464,1333277
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,04:00:00,REGULAR,10427347,1333207
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/13/2017,00:00:00,REGULAR,10427299,1333203
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,20:00:00,REGULAR,10426911,1333197
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,16:00:00,REGULAR,10426072,1333179
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,12:00:00,REGULAR,10425636,1333156
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,08:00:00,REGULAR,10425234,1333099
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,04:00:00,REGULAR,10425077,1333038
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/12/2017,00:00:00,REGULAR,10425030,1333038
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,20:00:00,REGULAR,10424675,1333029
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,16:00:00,REGULAR,10423837,1333008
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,12:00:00,REGULAR,10423420,1332995
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,08:00:00,REGULAR,10423007,1332930
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,04:00:00,REGULAR,10422889,1332868
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/11/2017,00:00:00,REGULAR,10422847,1332868
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,20:00:00,REGULAR,10422508,1332857
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,16:00:00,REGULAR,10421654,1332834
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,12:00:00,REGULAR,10421225,1332820
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,08:00:00,REGULAR,10420824,1332759
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,04:00:00,REGULAR,10420692,1332696
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/10/2017,00:00:00,REGULAR,10420655,1332696
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,20:00:00,REGULAR,10420369,1332691
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,16:00:00,REGULAR,10419699,1332678
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,12:00:00,REGULAR,10419320,1332659
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,08:00:00,REGULAR,10419022,1332610
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,04:00:00,REGULAR,10418921,1332578
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/09/2017,00:00:00,REGULAR,10418872,1332578
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,20:00:00,REGULAR,10418672,1332573
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,16:00:00,REGULAR,10418337,1332556
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,12:00:00,REGULAR,10418047,1332551
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,08:00:00,REGULAR,10417901,1332541
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,04:00:00,REGULAR,10417845,1332539
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/08/2017,00:00:00,REGULAR,10417764,1332538
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,20:00:00,REGULAR,10417489,1332531
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,16:00:00,REGULAR,10417132,1332514
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,12:00:00,REGULAR,10416794,1332490
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,08:00:00,REGULAR,10416573,1332465
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,04:00:00,REGULAR,10416528,1332453
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/07/2017,00:00:00,REGULAR,10416448,1332447
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,20:00:00,REGULAR,10416135,1332438
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,16:00:00,REGULAR,10415395,1332410
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,12:00:00,REGULAR,10414972,1332395
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,08:00:00,REGULAR,10414606,1332345
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,04:00:00,REGULAR,10414493,1332295
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/06/2017,00:00:00,REGULAR,10414445,1332295
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,20:00:00,REGULAR,10414122,1332287
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,16:00:00,REGULAR,10413285,1332266
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,12:00:00,REGULAR,10412900,1332245
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,08:00:00,REGULAR,10412519,1332176
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,04:00:00,REGULAR,10412367,1332116
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/05/2017,00:00:00,REGULAR,10412325,1332116
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,20:00:00,REGULAR,10411975,1332110
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,16:00:00,REGULAR,10411137,1332092
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,12:00:00,REGULAR,10410721,1332073
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,08:00:00,REGULAR,10410326,1331997
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,04:00:00,REGULAR,10410179,1331933
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/04/2017,00:00:00,REGULAR,10410142,1331928
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,20:00:00,REGULAR,10409797,1331923
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,16:00:00,REGULAR,10408971,1331904
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,12:00:00,REGULAR,10408553,1331895
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,08:00:00,REGULAR,10408144,1331846
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,04:00:00,REGULAR,10408017,1331794
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/03/2017,00:00:00,REGULAR,10407975,1331794
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,20:00:00,REGULAR,10407617,1331787
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,16:00:00,REGULAR,10406798,1331771
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,12:00:00,REGULAR,10406435,1331757
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,08:00:00,REGULAR,10406091,1331703
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,04:00:00,REGULAR,10405962,1331639
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/02/2017,00:00:00,REGULAR,10405934,1331638
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,20:00:00,REGULAR,10405697,1331630
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,16:00:00,REGULAR,10405374,1331607
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,12:00:00,REGULAR,10405047,1331586
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,08:00:00,REGULAR,10404848,1331561
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,04:00:00,REGULAR,10404805,1331554
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/01/2017,00:00:00,REGULAR,10404739,1331550
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,20:00:00,REGULAR,10404461,1331546
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,16:00:00,REGULAR,10404047,1331528
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,12:00:00,REGULAR,10403672,1331508
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,08:00:00,REGULAR,10403466,1331490
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,04:00:00,REGULAR,10403402,1331485
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/30/2017,00:00:00,REGULAR,10403325,1331483
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,20:00:00,REGULAR,10402976,1331474
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,16:00:00,REGULAR,10402175,1331460
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,12:00:00,REGULAR,10401702,1331435
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,08:00:00,REGULAR,10401357,1331396
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,04:00:00,REGULAR,10401223,1331342
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/29/2017,00:00:00,REGULAR,10401174,1331340
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,20:00:00,REGULAR,10400814,1331335
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,16:00:00,REGULAR,10400002,1331314
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,12:00:00,REGULAR,10399578,1331298
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,08:00:00,REGULAR,10399192,1331211
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,04:00:00,REGULAR,10399043,1331125
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/28/2017,00:00:00,REGULAR,10398990,1331125
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,20:00:00,REGULAR,10398654,1331112
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,16:00:00,REGULAR,10397814,1331104
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,12:00:00,REGULAR,10397424,1331084
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,08:00:00,REGULAR,10397009,1331035
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,04:00:00,REGULAR,10396885,1330981
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/27/2017,00:00:00,REGULAR,10396844,1330981
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,20:00:00,REGULAR,10396480,1330975
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,16:00:00,REGULAR,10395613,1330961
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,12:00:00,REGULAR,10395208,1330940
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,08:00:00,REGULAR,10394832,1330878
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,04:00:00,REGULAR,10394692,1330828
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/26/2017,00:00:00,REGULAR,10394655,1330827
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,20:00:00,REGULAR,10394319,1330818
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,16:00:00,REGULAR,10393514,1330800
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,12:00:00,REGULAR,10393089,1330779
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,08:00:00,REGULAR,10392720,1330720
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,04:00:00,REGULAR,10392590,1330673
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/25/2017,00:00:00,REGULAR,10392561,1330673
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,20:00:00,REGULAR,10392342,1330667
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,16:00:00,REGULAR,10392013,1330651
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,12:00:00,REGULAR,10391729,1330638
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,08:00:00,REGULAR,10391555,1330610
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,04:00:00,REGULAR,10391470,1330606
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/24/2017,00:00:00,REGULAR,10391391,1330604
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,20:00:00,REGULAR,10391119,1330590
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,16:00:00,REGULAR,10390736,1330572
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,12:00:00,REGULAR,10390359,1330560
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,08:00:00,REGULAR,10390165,1330533
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,04:00:00,REGULAR,10390107,1330529
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/23/2017,00:00:00,REGULAR,10390035,1330528
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,20:00:00,REGULAR,10389698,1330523
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,16:00:00,REGULAR,10388929,1330510
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,12:00:00,REGULAR,10388506,1330491
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,08:00:00,REGULAR,10388153,1330445
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,04:00:00,REGULAR,10388041,1330388
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/22/2017,00:00:00,REGULAR,10387992,1330386
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,20:00:00,REGULAR,10387641,1330378
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,16:00:00,REGULAR,10386869,1330353
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,12:00:00,REGULAR,10386439,1330316
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,08:00:00,REGULAR,10386078,1330260
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,04:00:00,REGULAR,10385979,1330189
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/21/2017,00:00:00,REGULAR,10385922,1330186
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,20:00:00,REGULAR,10385560,1330176
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,16:00:00,REGULAR,10384797,1330154
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,12:00:00,REGULAR,10384370,1330140
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,08:00:00,REGULAR,10383954,1330093
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,04:00:00,REGULAR,10383806,1330052
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/20/2017,00:00:00,REGULAR,10383773,1330052
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,20:00:00,REGULAR,10383411,1330046
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,16:00:00,REGULAR,10382631,1330032
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,12:00:00,REGULAR,10382193,1330016
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,08:00:00,REGULAR,10381813,1329959
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,04:00:00,REGULAR,10381653,1329896
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/19/2017,00:00:00,REGULAR,10381628,1329891
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,20:00:00,REGULAR,10381315,1329887
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,16:00:00,REGULAR,10380532,1329869
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,12:00:00,REGULAR,10380114,1329851
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,08:00:00,REGULAR,10379730,1329798
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,04:00:00,REGULAR,10379585,1329742
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/18/2017,00:00:00,REGULAR,10379553,1329741
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/17/2017,20:00:00,REGULAR,10379303,1329732
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/17/2017,16:00:00,REGULAR,10378950,1329719
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/17/2017,12:00:00,REGULAR,10378646,1329709
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/17/2017,08:00:00,REGULAR,10378470,1329693
A002,R051,02-03-05,59 ST,NQR456W,BMT,09/17/2017,04:00:00,REGULAR,10378417,1329687
